"","GeneID","TValue","PValue","Coefficient","sig.cnt","GeneID","AlzheimersPValue","AsthmaPValue","CADPValue","CKDPValue","CLDPValue","COPDPValue","EthnicityPValue","HIVPValue","HypPValue","LupusPValue","ObesePValue","ONDPValue","RAPValue","T1DPValue","AlzheimersFC","AsthmaFC","CADFC","CKDFC","CLDFC","COPDFC","EthnicityFC","HIVFC","HypFC","LupusFC","ObeseFC","ONDFC","RAFC","T1DFC","AdjP"
"20805","SFXN2",-0.119241048142955,0.907445838755963,-0.0376805518771698,6,"SFXN2",1,1,NA,0.0000002307893957596,0.000434648864307126,NA,1,0.0467046873709972,1,1,0.0289525771078566,0.0218667617404132,0.000676226915083014,1,1,1,NA,1.12410893592169,0.87862522283694,NA,1,0.996292471916998,1,1,0.980674906066104,0.823865546218487,0.982640728261118,1,0.960518108158775
"15008","MRM3",-0.118910226931136,0.907490256367833,-0.0358297616195022,4,"MRM3",0.0430008524272169,1,1,1,0.0227657498420894,0.0437066277739159,1,0.00000131929407320183,NA,1,1,1,1,1,0.995762695402085,1,1,1,1.03334217482804,0.990875259384629,1,0.980655040018302,NA,1,1,1,1,1,0.960518108158775
"4463","COMMD6",-0.118462485688782,0.9078368140396,-0.0356950214582859,5,"COMMD6",0.0000000264040357304268,1,NA,1,0.0000000476216209558991,1,1,0.00328750811787018,1,1,1,0.0244147310506551,0.0000000278157495879787,1,0.910816013599002,1,NA,1,1.05797698439742,1,1,0.991444978667959,1,1,1,1.13327758103871,1.16057052996096,1,0.960799980066838
"26020","ZNF281",0.117749992480265,0.908213717758626,0.033971874672501,6,"ZNF281",0.00198688924512161,1,1,0.0000200392508037947,0.0000000603097560708841,1,1,0.0000000000000000000271935747920085,1,1,1,0.00688788848524382,0.000000223158299991631,1,1.01937366510475,1,1,0.875397055031192,0.888648288303387,1,1,1.09531737115888,1,1,1,1.19166468433322,1.0469269196513,1,0.961113915743683
"18414","PPP4R3B",-0.11760455558217,0.908500919234173,-0.0354368364571725,7,"PPP4R3B",0.0484298620701338,1,1,0.0000000205091302488919,0.00259772778562634,1,1,0.00000000138180603581341,NA,1,1,0.0000165426762552845,0.00000893704763038632,0.000270860795687745,0.991123354476565,1,1,0.758801135108405,0.748345767917871,1,1,1.03258000303435,NA,1,1,1.37492078431373,1.01907900287863,0.944690817401559,0.961268781000287
"15073","MRPL52",0.117354295170265,0.908520631905057,0.0338578437223346,6,"MRPL52",1,1,1,0.0479770816247723,0.0000238625285443155,1,0.0000110564962661296,0.0000037225530188945,1,1,1,0.0105074378268317,0.000696525614144939,1,1,1,1,1.03707280004996,1.08019556457995,1,1.37066336041803,0.977911520341652,1,1,1,1.22460825012155,1.02574026583407,1,0.961268781000287
"7525","FOLH1",0.117396030185988,0.908662345295815,0.0353740818684854,5,"FOLH1",1,1,0.0200184502025573,0.000000196146603435294,0.000000626982765075056,NA,0.0109261315635116,1,1,0.0147714787084174,1,1,1,1,1,1,1.13954395204532,1.12278377506307,0.759340561640955,NA,1.03690342280471,1,1,0.963826727988731,1,1,1,1,0.961285991195464
"21501","SLK",0.117126306626021,0.908697473344213,0.0337921420171029,8,"SLK",0.00132314512159332,1,0.0113306511907841,0.0000023523400262552,0.0155820857816993,1,0.0189183532852955,0.000000000000841296945304591,1,1,1,0.0000220223742464731,0.00000219382901980191,1,0.986729878700464,1,0.929566338923078,0.79255164417473,0.941727689183262,1,1.21827179317679,1.06460845500433,1,1,1,1.46583330976555,1.05902855528244,1,0.961285991195464
"8109","GK",0.11723197952479,0.908789345094047,0.0353247114163005,8,"GK",1,1,1,0.000000276514586164988,0.00715640561249331,NA,0.0456538634887307,0.0024037003691323,1,1,0.0187257094081286,0.0000821277850818769,0.00000301142572656024,0.00606780116888742,1,1,1,0.822423892194067,1.18366240163606,NA,1.39268288295484,0.979429613602228,1,1,1.03152153224328,1.54546816479401,1.06664336652977,1.09263551607674,0.961298244439529
"20774","SF3A2",-0.116861679783718,0.908902740027871,-0.0337158813431861,5,"SF3A2",0.00401212816965182,1,1,0.000000338081274488152,1,1,0.0218843378017198,0.00000000000372649232862247,1,1,1,1,0.0000044234115589721,1,1.01081172443849,1,1,0.92760495998605,1,1,0.874121593291418,0.975604300297868,1,1,1,1,0.972060464949435,1,0.961333260278595
"1773","B3GNT5",-0.116881004846808,0.90906106102822,-0.0352190859903343,7,"B3GNT5",1,1,NA,0.0000370499110751058,0.0000000409222555457324,1,1,0.0000000000983710912554576,0.0470230874816618,1,1,0.00398077997328636,0.0000290262221103995,0.00449135825898043,1,1,NA,0.769783058926325,1.88165622047228,1,1,1.07395571235802,2.00397551404281,1,1,1.86550267530273,1.07131208414146,1.1301295380623,0.961415783384055
"18873","PTGER4",-0.11653900995099,0.909153038996157,-0.0336228929316041,4,"PTGER4",1,1,1,0.00000000529461440333606,1,1,0.000000240788784537276,1,1,1,0.0309177044844412,0.00129383399479117,1,1,1,1,1,0.811901455075285,1,1,1.23312763092739,1,1,1,0.975171862868513,1.36342306969823,1,1,0.961428134243154
"6675","F2RL1",0.116165767961994,0.909442580112648,0.0335153293245568,6,"F2RL1",1,1,1,0.0000000854035761272586,0.000000322042431635243,1,0.00616472941517105,0.000000940665868203579,1,1,0.0137071496807868,1,1,0.028487537954807,1,1,1,0.783339202296579,1.45886001756887,1,0.770867716672915,1.03364646966271,1,1,0.948016079258405,1,1,1.05188398120957,0.961519836667541
"5049","CYP20A1",0.116087308129634,0.909503446771923,0.0334927180477847,5,"CYP20A1",0.00248673850675531,1,1,0.000000000834845387747703,1,1,1,0.000030996627801451,1,0.0244468742949183,1,0.00664692283255533,1,1,0.992644234328491,1,1,0.858152802230334,1,1,1,1.01272921597946,1,1.0300305610437,1,1.23568632103452,1,1,0.961519836667541
"24512","TTC13",-0.116016459565793,0.909558409364983,-0.0334723002122538,6,"TTC13",0.0259605567291231,1,1,0.00000000000000248550896460192,0.00188639990069047,1,1,0.00000000532988950330506,1,1,1,0.0492638833506203,0.0414741246616055,1,0.993566974489621,1,1,0.891988738447629,1.06778485389579,1,1,0.96311988180352,1,1,1,1.1457451075598,1.01094519757533,1,0.961519836667541
"22830","SYT11",0.116013139860428,0.909560984723676,0.0334713435059024,6,"SYT11",0.00385127762455111,1,1,0.0000026052779325774,1,1,0.0000350629980067552,1,1,1,0.0352677327036191,0.034361485900472,1,0.00310664112605509,1.01157218586986,1,1,0.874866648046638,1,1,1.26355230345792,1,1,1,0.97390583584771,1.39236641221374,1,0.902363745921999,0.961519836667541
"5712","DNAJC21",-0.116129275826488,0.909643071901555,-0.0349928500389634,6,"DNAJC21",1,1,NA,0.000000000000000163743070051346,0.00000320751157591762,1,1,0.000339769194010305,1,1,1,0.000650278931965722,0.00208000849782104,0.0117279569587921,1,1,NA,0.825924003628045,0.924860316985741,1,1,0.990271616376533,1,1,1,1.27770935407021,1.0318883266125,0.944009946718639,0.961521718008062
"9268","HMOX2",0.115770994625483,0.909748838876071,0.0334015593889906,4,"HMOX2",1,0.0224535380147729,1,0.00871379790015313,0.0000866254105282618,0.00249557801896839,1,1,1,1,1,1,1,1,1,0.988821091389571,1,0.974601724427949,1.11330780930046,0.983724683535044,1,1,1,1,1,1,1,1,0.961548627106567
"6163","EHBP1",-0.115487163564108,0.909969039781428,-0.0333197611634282,8,"EHBP1",0.049219014762101,1,0.0110703610873415,0.000000000000120197184526995,0.000237332455801789,0.0421621553962061,1,0.0000000869594344142699,1,1,1,0.00496767382524325,0.0000276228093229838,1,0.996134701362165,1,0.820720866074923,0.82423675318334,0.892702874104083,0.987431561848104,1,0.978004001515473,1,1,1,1.15736588135112,0.953104769326416,1,0.961696470412485
"19583","RGS10",0.115340769346972,0.910082617928784,0.0332775710611365,8,"RGS10",0.0000410263173574244,1,1,0.00000000000000000582710098499912,0.0000159107017740453,1,1,0.000145170298872514,1,1,0.0297800744687223,0.0423695647753647,0.000661714519241716,0.0143689219784305,0.9715160642007,1,1,1.1975071147953,1.24782518501045,1,1,1.01400303095909,1,1,1.00937853692065,0.7438127090301,1.06425211677777,0.938557761512036,0.961731613809473
"20230","RUBCN",-0.115403918368653,0.910204717616755,-0.0347745456177685,6,"RUBCN",0.000398433267337752,1,1,0.0000000000407785509376373,1,1,1,0.00904134386019816,NA,1,1,0.0183192588087011,0.00405012756252061,0.025848678889145,1.00679615407952,1,1,1.13776614786346,1,1,1,0.993473224189585,NA,1,1,0.773504273504274,0.985475410992678,0.986774274995801,0.96177575536364
"6494","ERGIC2",0.114834635071859,0.910475311936731,0.0331317042521642,7,"ERGIC2",0.000837827723209425,0.041606705961711,1,0.00000000000132733120456553,0.00000383533778147569,1,1,0.0000000000000529656942222381,1,1,1,0.000456216067179012,0.0000000182546979563936,1,0.991917724061732,1.05306931401805,1,0.806643793403134,1.13375283664399,1,1,1.02824443305407,1,1,1,1.30049822064057,1.05335421213239,1,0.961976783429092
"23311","TFPI",-0.11482746720851,0.910651101440071,-0.0346010526570699,6,"TFPI",1,1,0.0194413301181801,0.0000122956321629127,0.00147995369230025,NA,1,0.00000276264369772607,1,1,0.0455240875602619,1,0.0257321681861466,1,1,1,1.3187146176733,1.09564546824994,1.05822606719304,NA,1,1.020719986246,1,1,1.0546495345416,1,1.05134232431783,1,0.962077617360096
"20274","S100A10",0.114192966920181,0.910973198001249,0.032946773829274,7,"S100A10",0.0128902945010649,1,0.00314611446612308,1,0.0000023584118443294,0.00255924343069284,0.0000243691033945114,0.0480082300369107,1,1,1,0.00522052646269476,1,1,1.00770493080547,1,0.911015352783502,1,1.21378514397425,1.04544217118271,1.44774573123677,1.00381063302721,1,1,1,1.21126524422352,1,1,0.962281261159909
"22198","SPATA5L1",0.11415249610684,0.911004601624285,0.032935109922426,6,"SPATA5L1",1,0.0262262635825114,1,0.00000000000000000417530813551323,0.0000171083863918035,1,1,1,1,0.0101647896756567,1,0.0170226850982872,0.0000700445254904847,1,1,0.900336000691139,1,0.800534652633017,1.06497552569888,1,1,1,1,0.886829880483802,1,1.19024845203244,1.04998082770988,1,0.962281261159909
"13588","MAGED2",0.113878344927572,0.911217335364222,0.0328560977187297,7,"MAGED2",1,1,0.0459794640839817,1,0.000000386358905400272,0.00473543438461097,0.0278706196476474,0.000470808479763978,1,1,1,1,0.00000564762728364444,0.00000196377571953928,1,1,1.26779612958106,1,1.1371539072053,0.984378473433893,0.841849311075422,0.988755722682131,1,1,1,1,0.977219768769021,0.958950648854547,0.962335910945678
"25663","ZBED5",-0.11382202138835,0.911261041764911,-0.0328398648216414,7,"ZBED5",0.000253301247017252,1,0.0299442414340869,0.0000000180704499658435,0.00000000361493098879025,1,1,0.0000874544136264009,1,1,1,0.012344316009349,0.000415090438942408,1,0.97892309451041,1,0.90660239921822,1.09029832306679,1.11004295976052,1,1,0.986755260839965,1,1,1,0.818521784833017,1.03335019576572,1,0.962335910945678
"8117","GLA",-0.113727826691257,0.911334136413978,-0.0328127170941384,7,"GLA",0.00584962078729197,1,1,0.0000184961296986719,0.000000355148443712014,0.0293830093169597,0.00502918044681464,0.0000000689750686770914,1,1,1,1,0.0194219671751502,1,1.01013013326964,1,1,1.03652349963011,1.24770156319296,1.01389330053042,1.22351613878595,0.977282475185462,1,1,1,1,1.00987788055599,1,0.962335910945678
"24536","TTC36",0.114057894147115,0.911449397107502,0.0360448349538853,4,"TTC36",1,1,NA,0.000000232892340898392,0.0000000161534973231971,NA,1,0.010615524884448,1,1,1,1,1,0.0203127777706672,1,1,NA,1.07404378040959,0.731651748990863,NA,1,0.994239599964139,1,1,1,1,1,1.05137340631467,0.962335910945678
"2619","C3orf14",0.113531258336397,0.911486675276204,0.0327560641579787,4,"C3orf14",1,1,1,0.0271744471290152,0.0000000702768034394452,1,1,0.0000242170095132127,1,1,1,1,0.000000002835147759218,1,1,1,1,0.947718482183562,1.53523899471023,1,1,1.00932933699532,1,1,1,1,1.10322690463064,1,0.962335910945678
"6471","ERBB3",0.113647993344112,0.911564545330033,0.0342460598376344,5,"ERBB3",1,0.00854307586094642,0.0317753598082402,0.000000118758570321863,0.0177402259439114,NA,1,1,1,1,1,1,0.0105783731398363,1,1,1.02109999450187,1.16297470809947,1.08071109700581,0.912969422441253,NA,1,1,1,1,1,1,0.973626983399941,1,0.962335910945678
"3043","CAST",0.113360784105557,0.911618967839796,0.0327069315497321,7,"CAST",0.0327984696959032,1,1,0.0000000818813496634517,0.0000399378022164274,1,0.0352467346643885,0.0000000000036945689440491,1,1,1,0.00827221779158479,1,0.00445187123601912,0.988396540263143,1,1,0.904875042436213,1.07141608070761,1,1.15458288781715,1.075199238642,1,1,1,1.19864191633113,1,0.932705090511012,0.962335910945678
"24665","TVP23C",0.113636631612595,0.911774903471658,0.0359118786187544,7,"TVP23C",1,0.0225344572830406,NA,0.0000000000141912370886963,0.0260530693500777,NA,1,0.0413016806438679,1,1,0.0465843886488763,0.0484240626139882,0.00818704142711683,1,1,0.982752933682278,NA,0.883337046960693,0.891287056072948,NA,1,1.00296086918578,1,1,0.969379937452976,1.18365788468881,0.978258133741158,1,0.962342186680385
"21114","SLC22A15",0.113266975066386,0.911859653628821,0.0341313798674968,5,"SLC22A15",1,1,NA,0.000020186832503992,0.000000000772701535589307,0.00436898907213966,1,0.00408915779369002,1,1,1,1,0.0000353065843602127,1,1,1,NA,0.891070889991447,1.80173411482083,1.0350482845231,1,1.01464792733149,1,1,1,1,1.05055491637459,1,0.962342186680385
"15656","NCOR2",0.112962905600035,0.911927742961042,0.0325922575265019,6,"NCOR2",1,1,1,0.000000000000000000607391342005509,1,1,0.029633479628457,0.00000000221533191724283,1,1,0.0239204889702549,0.0486198576560674,0.000000000000277665988716757,1,1,1,1,1.1851081209022,1,1,1.14518241681131,0.97904665135883,1,1,0.989790822856385,0.840909090909091,0.95530065061166,1,0.962342186680385
"25676","ZBTB14",0.112938843477598,0.911946416944429,0.0325853224526302,4,"ZBTB14",0.00201055109007331,1,1,0.0000000294723697499341,0.00263871026129117,1,1,1,1,1,1,0.00320471472251575,1,1,0.992712871645834,1,1,0.87526541934102,0.924591914752919,1,1,1,1,1,1,1.22400108357036,1,1,0.962342186680385
"18587","PRNP",0.112738726083056,0.912101724942737,0.0325276453585547,7,"PRNP",0.0219918398213035,1,1,0.0000000000000332190590837077,0.00831145791249449,1,0.0308621781218707,0.01375612472721,1,1,0.00339126452176812,0.000000598992050415922,1,1,0.988042692407034,1,1,0.680571218484975,1.04529019945097,1,1.1529638895501,0.991308515604919,1,1,0.958428628876462,1.58252676659529,1,1,0.962421252554806
"21967","SNRNP48",-0.112421981618384,0.912514171889052,-0.0338770465206758,4,"SNRNP48",1,1,NA,0.000055236092771044,0.0062887752987431,1,1,1,1,1,1,0.00212763744897412,0.00000378633340528834,1,1,1,NA,0.94285075929096,0.909791526555741,1,1,1,1,1,1,1.1641181736795,1.09808459352507,1,0.962771605571697
"25942","ZNF180",0.112035559033908,0.913012195745663,0.0354065404308782,4,"ZNF180",NA,1,1,0.00143757040724737,1,NA,1,1,1,0.0236325387881207,1,0.0425604201653541,0.0000224579935574982,1,NA,1,1,0.922424004803448,1,NA,1,1,1,1.03468588741268,1,1.19326484018265,1.07240372760407,1,0.963212179016902
"959","ANKRD37",-0.111512974351198,0.91341609671808,-0.0352415938548755,5,"ANKRD37",1,1,NA,0.000000876875862017958,0.0000104967992978744,NA,1,0.0058623878887864,1,1,1,1,0.000414038312127448,0.0457690902578101,1,1,NA,1.07226136170253,0.741154110714361,NA,1,0.987503588524605,1,1,1,1,1.03642128960687,0.953112006082215,0.963553385551151
"4504","CORIN",-0.111217814992619,0.913644234150667,-0.0351484296410174,4,"CORIN",NA,0.0050592121984258,1,0.00000647293688421518,1,NA,0.00244233440091851,1,1,1,1,1,0.0215232490218773,1,NA,1.12544799983449,1,1.06752097784566,1,NA,1.12772298292896,1,1,1,1,1,0.971309699190251,1,0.963626804965273
"20196","RTF1",0.110748308420219,0.913646662487746,0.0319539569564729,6,"RTF1",1,1,0.017110492830582,0.000000000128385531908556,0.00741488705614059,1,1,0.000519779114684908,1,1,0.00482246510394484,0.0133136985324398,1,1,1,1,0.920683152534908,0.867698179921119,0.974568023651802,1,1,1.0197185684107,1,1,0.972932020753738,1.15505193578848,1,1,0.963626804965273
"15800","NEO1",-0.110818824895043,0.913756136965538,-0.0333944966653762,4,"NEO1",1,1,1,0.0000000719881490929325,0.000000145169664473722,NA,1,0.000000000579872101322558,1,1,1,1,0.000443796812594827,1,1,1,1,0.910813757424265,1.27788633461511,NA,1,0.973133777877179,1,1,1,1,0.967112216469941,1,0.96365737936126
"1284","ARHGEF5",-0.110705026721477,0.913844305560109,-0.0333602425460151,5,"ARHGEF5",1,1,1,0.00131974654009023,0.0186854632206915,NA,0.0278215242094809,1,1,1,1,0.00913944285348121,0.0483154758574273,1,1,1,1,1.04774890966163,1.09974144316366,NA,1.15140921496011,1,1,1,1,0.971900826446281,0.984422647310541,1,0.963665480929292
"1645","ATP5PF",-0.110185751671318,0.914246645036311,-0.0332039352996909,6,"ATP5PF",0.00000000000141575712200019,1,1,1,0.0237009330123436,1,0.00925137161027553,0.000117300302035946,NA,1,1,0.00064434531524861,0.000000000181991344910149,1,0.926680197612385,1,1,1,1.01921678232222,1,1.19964042711377,0.990016184023072,NA,1,1,1.24019980485532,1.09550216853183,1,0.96392215233682
"26465","ZNF839",-0.11016707966849,0.914261112757849,-0.0331983147851975,6,"ZNF839",0.00657160098054016,1,0.0320785393497145,0.0000619694545314378,0.000208461742709033,NA,1,0.00110242110853855,1,1,1,1,1,0.0460408874348955,1.00743959841177,1,1.08806874735887,1.05258082781403,0.894818554568331,NA,1,0.98828950844858,1,1,1,1,1,0.97218432820155,0.96392215233682
"20801","SFTPB",0.109899215151642,0.914468667131109,0.0331176837526445,5,"SFTPB",0.0185581787934776,1,1,0.000000000000956397001856851,1,NA,1,0.0249040645195633,1,1,1,0.0140526054011626,1,0.017422138601446,1.0027218780537,1,1,1.10737130307094,1,NA,1,0.995718958198874,1,1,1,0.86044039483675,1,1.0345158927514,0.96392215233682
"17764","PIK3C2A",0.109663867389255,0.914488547727799,0.0316413804648687,5,"PIK3C2A",1,1,1,0.0000000000000000465825249566956,0.000321905491340126,1,1,0.00000000000678947866178814,1,1,1,0.000734061224867954,0.0000790127935170406,1,1,1,1,0.858284471919996,0.740181172114227,1,1,1.01848942006187,1,1,1,1.28392336526447,0.970437490353145,1,0.96392215233682
"18134","POLA1",-0.109661678566517,0.914490247088778,-0.0316407495548175,5,"POLA1",1,1,1,0.0000000166911988533994,0.0371980498504356,1,1,0.0000482916760693057,1,0.0214444822048307,0.0255258801432589,1,1,1,1,1,1,0.930184702746261,1.0564310798061,1,1,0.985510301104456,1,0.90018865370516,0.969503031979567,1,1,1,0.96392215233682
"24638","TUBG1",-0.10965616681071,0.914656998493912,-0.0330445221826942,4,"TUBG1",0.0000123109996779085,1,1,0.00505555043111431,0.000000140351214785118,NA,1,0.00000128072816364949,1,1,1,1,1,1,1.00928387234034,1,1,0.953907097309692,1.18209455129649,NA,1,0.973767171016594,1,1,1,1,1,1,0.964013049557008
"690","AKR1C2",0.109279254618176,0.914949068025895,0.0329310643294703,5,"AKR1C2",1,1,1,0.000000991899914544518,0.000641789325958311,NA,0.00170167141979931,1,1,1,1,1,0.0000666231241972053,0.00160191069908474,1,1,1,1.0715873251673,1.06266302023851,NA,1.08471881530182,1,1,1,1,1,1.04996279888545,0.921287766042554,0.964066575143427
"8495","GPX7",0.108947009025192,0.915045126688463,0.0314347499524127,5,"GPX7",1,0.0389218793482633,1,0.0000248414838373068,0.000122807899799183,0.00903972361094291,1,1,1,1,1,1,1,0.0478078569959896,1,0.974664760660286,1,0.922679143589526,1.38787627065663,0.974345881317739,1,1,1,1,1,1,1,0.96745555423179,0.964066575143427
"13645","MANSC1",0.109131374590088,0.915063663950403,0.0328865492354678,4,"MANSC1",0.00186164529610388,1,1,0.00601366933680945,0.000141171837799781,NA,1,1,1,1,1,1,1,0.0428519713825146,1.01382560403103,1,1,0.957696102895921,1.08176112117171,NA,1,1,1,1,1,1,1,1.18356231389032,0.964066575143427
"25028","USP24",0.108857807155337,0.915114387577898,0.0314090377175795,5,"USP24",1,1,1,0.00000000000392290047889447,0.000529123270451301,1,1,1,1,1,0.0221814905256706,0.0178701167531139,0.00010249013820369,1,1,1,1,0.857949936847683,1.09201552388934,1,1,1,1,1,0.964131031478998,1.15350703576173,0.967904260849588,1,0.964066575143427
